sample_id,signer_id,label,take_id,relative_path,source_group,file_size_bytes,split
P1_gdeQ_0021_377d171ad8cd,P1,gdeQ,21,_gde_q/P1_gdeQ (21).mov,_gde_q,83899,test
P1_gdeQ_0022_052ae1c81e9d,P1,gdeQ,22,_gde_q/P1_gdeQ (22).mov,_gde_q,83899,test
P1_gdeQ_0023_561d58c717b0,P1,gdeQ,23,_gde_q/P1_gdeQ (23).mov,_gde_q,83899,test
P1_gdeQ_0024_56ac3ce9b41b,P1,gdeQ,24,_gde_q/P1_gdeQ (24).mov,_gde_q,83899,test
P1_gdeQ_0025_495b8b666037,P1,gdeQ,25,_gde_q/P1_gdeQ (25).mov,_gde_q,83899,test
P1_gdeQ_0026_53b8d8fa8bd8,P1,gdeQ,26,_gde_q/P1_gdeQ (26).mov,_gde_q,80806,test
P1_gdeQ_0027_c70453f77d87,P1,gdeQ,27,_gde_q/P1_gdeQ (27).mov,_gde_q,80806,test
P1_gdeQ_0028_e6b2cf4f70ac,P1,gdeQ,28,_gde_q/P1_gdeQ (28).mov,_gde_q,80806,test
P1_gdeQ_0029_e629c11425fb,P1,gdeQ,29,_gde_q/P1_gdeQ (29).mov,_gde_q,80806,test
P1_gdeQ_0003_a0f44f01ee15,P1,gdeQ,3,_gde_q/P1_gdeQ (3).mov,_gde_q,120491,test
P1_gdeQ_0030_008aecafcaba,P1,gdeQ,30,_gde_q/P1_gdeQ (30).mov,_gde_q,80806,test
P1_gdeQ_0031_2095ffc22d90,P1,gdeQ,31,_gde_q/P1_gdeQ (31).mov,_gde_q,80806,test
P1_gdeQ_0032_fd7ad327cff6,P1,gdeQ,32,_gde_q/P1_gdeQ (32).mov,_gde_q,80806,test
P1_gdeQ_0033_c8692c4c83e2,P1,gdeQ,33,_gde_q/P1_gdeQ (33).mov,_gde_q,80806,test
P1_gdeQ_0034_e8d4774e9ad9,P1,gdeQ,34,_gde_q/P1_gdeQ (34).mov,_gde_q,80806,test
P1_gdeQ_0035_24247d132cf1,P1,gdeQ,35,_gde_q/P1_gdeQ (35).mov,_gde_q,80806,test
P1_gdeQ_0036_0ebe7dd8bff8,P1,gdeQ,36,_gde_q/P1_gdeQ (36).mov,_gde_q,80806,test
P1_gdeQ_0037_f32b59ca3464,P1,gdeQ,37,_gde_q/P1_gdeQ (37).mov,_gde_q,80806,test
P1_gdeQ_0038_4a4733df2a50,P1,gdeQ,38,_gde_q/P1_gdeQ (38).mov,_gde_q,80806,test
P1_gdeQ_0039_57a656881289,P1,gdeQ,39,_gde_q/P1_gdeQ (39).mov,_gde_q,93000,test
P1_gdeQ_0004_149fea97dc75,P1,gdeQ,4,_gde_q/P1_gdeQ (4).mov,_gde_q,120491,test
P1_gdeQ_0040_e77153bdb538,P1,gdeQ,40,_gde_q/P1_gdeQ (40).mov,_gde_q,93000,test
P1_gdeQ_0041_a6d6698a3a8c,P1,gdeQ,41,_gde_q/P1_gdeQ (41).mov,_gde_q,93000,test
P1_gdeQ_0042_73bf1123e5a0,P1,gdeQ,42,_gde_q/P1_gdeQ (42).mov,_gde_q,93000,test
P1_gdeQ_0043_81fb8d35f6c6,P1,gdeQ,43,_gde_q/P1_gdeQ (43).mov,_gde_q,93000,test
P1_gdeQ_0044_a82e05ecaf54,P1,gdeQ,44,_gde_q/P1_gdeQ (44).mov,_gde_q,93000,test
P1_gdeQ_0045_74f06d864b21,P1,gdeQ,45,_gde_q/P1_gdeQ (45).mov,_gde_q,93000,test
P1_gdeQ_0046_5524d4826ac8,P1,gdeQ,46,_gde_q/P1_gdeQ (46).mov,_gde_q,93000,test
P1_gdeQ_0047_a5f8e31bcd0e,P1,gdeQ,47,_gde_q/P1_gdeQ (47).mov,_gde_q,93000,test
P1_gdeQ_0048_abfe2fddb30e,P1,gdeQ,48,_gde_q/P1_gdeQ (48).mov,_gde_q,93000,test
P1_gdeQ_0049_e3e8fb6992c9,P1,gdeQ,49,_gde_q/P1_gdeQ (49).mov,_gde_q,93000,test
P1_gdeQ_0005_b2322da080be,P1,gdeQ,5,_gde_q/P1_gdeQ (5).mov,_gde_q,120491,test
P1_gdeQ_0050_22714582bf13,P1,gdeQ,50,_gde_q/P1_gdeQ (50).mov,_gde_q,93000,test
P1_gdeQ_0051_45efdf038792,P1,gdeQ,51,_gde_q/P1_gdeQ (51).mov,_gde_q,93000,test
P1_gdeQ_0052_b336757ac3cc,P1,gdeQ,52,_gde_q/P1_gdeQ (52).mov,_gde_q,93000,test
P1_gdeQ_0053_06be66a28904,P1,gdeQ,53,_gde_q/P1_gdeQ (53).mov,_gde_q,63367,test
P1_gdeQ_0054_a30e4d9fabfb,P1,gdeQ,54,_gde_q/P1_gdeQ (54).mov,_gde_q,63367,test
P1_gdeQ_0055_3330e3a985ff,P1,gdeQ,55,_gde_q/P1_gdeQ (55).mov,_gde_q,63367,test
P1_gdeQ_0056_182751f4151f,P1,gdeQ,56,_gde_q/P1_gdeQ (56).mov,_gde_q,63367,test
P1_gdeQ_0057_3ec627babe25,P1,gdeQ,57,_gde_q/P1_gdeQ (57).mov,_gde_q,63367,test
P1_gdeQ_0058_58aaf354b797,P1,gdeQ,58,_gde_q/P1_gdeQ (58).mov,_gde_q,63367,test
P1_gdeQ_0059_9272b88b2359,P1,gdeQ,59,_gde_q/P1_gdeQ (59).mov,_gde_q,63367,test
P1_gdeQ_0006_e5b3c7657e6e,P1,gdeQ,6,_gde_q/P1_gdeQ (6).mov,_gde_q,120491,test
P1_gdeQ_0060_38e712b92137,P1,gdeQ,60,_gde_q/P1_gdeQ (60).mov,_gde_q,63367,test
P1_gdeQ_0061_298cfc38c9b0,P1,gdeQ,61,_gde_q/P1_gdeQ (61).mov,_gde_q,63367,test
P1_gdeQ_0062_8749b982c091,P1,gdeQ,62,_gde_q/P1_gdeQ (62).mov,_gde_q,63367,test
P1_gdeQ_0063_dfb3b19008a4,P1,gdeQ,63,_gde_q/P1_gdeQ (63).mov,_gde_q,63367,test
P1_gdeQ_0064_886d0ea587f2,P1,gdeQ,64,_gde_q/P1_gdeQ (64).mov,_gde_q,75220,test
P1_gdeQ_0065_3df7357a89a3,P1,gdeQ,65,_gde_q/P1_gdeQ (65).mov,_gde_q,75220,test
P1_gdeQ_0066_1f9ba907d4db,P1,gdeQ,66,_gde_q/P1_gdeQ (66).mov,_gde_q,75220,test
P1_gdeQ_0067_eb12afcf887f,P1,gdeQ,67,_gde_q/P1_gdeQ (67).mov,_gde_q,75220,test
P1_gdeQ_0068_afb2d8e0e45a,P1,gdeQ,68,_gde_q/P1_gdeQ (68).mov,_gde_q,75220,test
P1_gdeQ_0069_83d9d2683a0f,P1,gdeQ,69,_gde_q/P1_gdeQ (69).mov,_gde_q,75220,test
P1_gdeQ_0007_0e9e1cbb2de4,P1,gdeQ,7,_gde_q/P1_gdeQ (7).mov,_gde_q,120491,test
P1_gdeQ_0070_ddde6369fa96,P1,gdeQ,70,_gde_q/P1_gdeQ (70).mov,_gde_q,75220,test
P1_gdeQ_0071_e5665c60c8ab,P1,gdeQ,71,_gde_q/P1_gdeQ (71).mov,_gde_q,75220,test
P1_gdeQ_0072_f7601fb80a3a,P1,gdeQ,72,_gde_q/P1_gdeQ (72).mov,_gde_q,75220,test
P1_gdeQ_0073_b843b65c1dba,P1,gdeQ,73,_gde_q/P1_gdeQ (73).mov,_gde_q,75220,test
P1_gdeQ_0074_12dce907679c,P1,gdeQ,74,_gde_q/P1_gdeQ (74).mov,_gde_q,75220,test
P1_gdeQ_0075_d24529c02195,P1,gdeQ,75,_gde_q/P1_gdeQ (75).mov,_gde_q,75220,test
P1_gdeQ_0076_01241174f23c,P1,gdeQ,76,_gde_q/P1_gdeQ (76).mov,_gde_q,75220,test
P1_gdeQ_0077_1e05ddca7719,P1,gdeQ,77,_gde_q/P1_gdeQ (77).mov,_gde_q,81490,test
P1_gdeQ_0078_dea6db953b56,P1,gdeQ,78,_gde_q/P1_gdeQ (78).mov,_gde_q,81490,test
P1_gdeQ_0079_f1d47aaec3f6,P1,gdeQ,79,_gde_q/P1_gdeQ (79).mov,_gde_q,81490,test
P1_gdeQ_0008_e02bbe2f1dc5,P1,gdeQ,8,_gde_q/P1_gdeQ (8).mov,_gde_q,120491,test
P1_gdeQ_0080_77ebfdb8cc36,P1,gdeQ,80,_gde_q/P1_gdeQ (80).mov,_gde_q,81490,test
P1_gdeQ_0081_9e586d4bb5a7,P1,gdeQ,81,_gde_q/P1_gdeQ (81).mov,_gde_q,81490,test
P1_gdeQ_0082_5bb1f4d3be6f,P1,gdeQ,82,_gde_q/P1_gdeQ (82).mov,_gde_q,81490,test
P1_gdeQ_0083_ceb5120fb1d2,P1,gdeQ,83,_gde_q/P1_gdeQ (83).mov,_gde_q,81490,test
P1_gdeQ_0084_68033da9605e,P1,gdeQ,84,_gde_q/P1_gdeQ (84).mov,_gde_q,81490,test
P1_gdeQ_0085_c1051004025f,P1,gdeQ,85,_gde_q/P1_gdeQ (85).mov,_gde_q,81490,test
P1_gdeQ_0086_bd2d6a3139ff,P1,gdeQ,86,_gde_q/P1_gdeQ (86).mov,_gde_q,81490,test
P1_gdeQ_0087_3da65553357e,P1,gdeQ,87,_gde_q/P1_gdeQ (87).mov,_gde_q,81490,test
P1_gdeQ_0088_d525bcdb537e,P1,gdeQ,88,_gde_q/P1_gdeQ (88).mov,_gde_q,81490,test
P1_gdeQ_0089_5520bef531da,P1,gdeQ,89,_gde_q/P1_gdeQ (89).mov,_gde_q,81490,test
P1_gdeQ_0009_90e3d9c4e852,P1,gdeQ,9,_gde_q/P1_gdeQ (9).mov,_gde_q,120491,test
P1_gdeQ_0090_ac1f705b4784,P1,gdeQ,90,_gde_q/P1_gdeQ (90).mov,_gde_q,80569,test
P1_gdeQ_0091_07ebfae75410,P1,gdeQ,91,_gde_q/P1_gdeQ (91).mov,_gde_q,80569,test
P1_gdeQ_0092_91e9c5479f90,P1,gdeQ,92,_gde_q/P1_gdeQ (92).mov,_gde_q,80569,test
P1_gdeQ_0093_fd05b0445139,P1,gdeQ,93,_gde_q/P1_gdeQ (93).mov,_gde_q,80569,test
P1_gdeQ_0094_53b2694e7380,P1,gdeQ,94,_gde_q/P1_gdeQ (94).mov,_gde_q,80569,test
P1_gdeQ_0095_adf01e44ad76,P1,gdeQ,95,_gde_q/P1_gdeQ (95).mov,_gde_q,80569,test
P1_gdeQ_0096_9e7778f82c08,P1,gdeQ,96,_gde_q/P1_gdeQ (96).mov,_gde_q,80569,test
P1_gdeQ_0097_5f1d8b870f13,P1,gdeQ,97,_gde_q/P1_gdeQ (97).mov,_gde_q,80569,test
P1_gdeQ_0098_ec5377e3608e,P1,gdeQ,98,_gde_q/P1_gdeQ (98).mov,_gde_q,80569,test
P1_gdeQ_0099_04eb07b24eda,P1,gdeQ,99,_gde_q/P1_gdeQ (99).mov,_gde_q,80569,test
P2_gdeQ_0001_42b36d7cef02,P2,gdeQ,1,_gde_q/P2_gdeQ (1).mov,_gde_q,125336,validation
P2_gdeQ_0010_cdef87fc80cb,P2,gdeQ,10,_gde_q/P2_gdeQ (10).mov,_gde_q,87680,validation
P2_gdeQ_0011_f47caa9e3c7c,P2,gdeQ,11,_gde_q/P2_gdeQ (11).mov,_gde_q,80829,validation
P2_gdeQ_0012_d05bcef0edda,P2,gdeQ,12,_gde_q/P2_gdeQ (12).mov,_gde_q,66040,validation
P2_gdeQ_0013_0356bd5cd98a,P2,gdeQ,13,_gde_q/P2_gdeQ (13).mov,_gde_q,85763,validation
P2_gdeQ_0014_9bdbf8a4bf32,P2,gdeQ,14,_gde_q/P2_gdeQ (14).mov,_gde_q,80975,validation
P2_gdeQ_0015_c97196d004bb,P2,gdeQ,15,_gde_q/P2_gdeQ (15).mov,_gde_q,59266,validation
P2_gdeQ_0016_513dc23ecd82,P2,gdeQ,16,_gde_q/P2_gdeQ (16).mov,_gde_q,65160,validation
P2_gdeQ_0017_68d07a691dd9,P2,gdeQ,17,_gde_q/P2_gdeQ (17).mov,_gde_q,51792,validation
P2_gdeQ_0018_c5c2e83fe3e9,P2,gdeQ,18,_gde_q/P2_gdeQ (18).mov,_gde_q,91326,validation
P2_gdeQ_0019_b03d5e2092a1,P2,gdeQ,19,_gde_q/P2_gdeQ (19).mov,_gde_q,94744,validation
P2_gdeQ_0002_89bc888a5b0f,P2,gdeQ,2,_gde_q/P2_gdeQ (2).mov,_gde_q,98150,validation
P2_gdeQ_0020_b133ee4f2b30,P2,gdeQ,20,_gde_q/P2_gdeQ (20).mov,_gde_q,99828,validation
P2_gdeQ_0021_3b12064badd2,P2,gdeQ,21,_gde_q/P2_gdeQ (21).mov,_gde_q,98631,validation
P2_gdeQ_0022_a28a174ff80c,P2,gdeQ,22,_gde_q/P2_gdeQ (22).mov,_gde_q,141400,validation
P2_gdeQ_0023_44f413762d20,P2,gdeQ,23,_gde_q/P2_gdeQ (23).mov,_gde_q,146717,validation
P2_gdeQ_0024_6d33a3426b10,P2,gdeQ,24,_gde_q/P2_gdeQ (24).mov,_gde_q,128160,validation
P2_gdeQ_0025_5cec7728e95a,P2,gdeQ,25,_gde_q/P2_gdeQ (25).mov,_gde_q,114278,validation
P2_gdeQ_0026_618c70cf50ba,P2,gdeQ,26,_gde_q/P2_gdeQ (26).mov,_gde_q,107467,validation
P2_gdeQ_0027_771eee3b06d2,P2,gdeQ,27,_gde_q/P2_gdeQ (27).mov,_gde_q,124826,validation
P2_gdeQ_0028_89e5813d8494,P2,gdeQ,28,_gde_q/P2_gdeQ (28).mov,_gde_q,130697,validation
P2_gdeQ_0029_1e4c63359f30,P2,gdeQ,29,_gde_q/P2_gdeQ (29).mov,_gde_q,124421,validation
P2_gdeQ_0003_740f9dd27a1c,P2,gdeQ,3,_gde_q/P2_gdeQ (3).mov,_gde_q,91600,validation
P2_gdeQ_0030_d71deaedee5a,P2,gdeQ,30,_gde_q/P2_gdeQ (30).mov,_gde_q,125336,validation
P2_gdeQ_0031_c91337724d63,P2,gdeQ,31,_gde_q/P2_gdeQ (31).mov,_gde_q,85301,validation
P2_gdeQ_0032_629c8c95e4c9,P2,gdeQ,32,_gde_q/P2_gdeQ (32).mov,_gde_q,96003,validation
P2_gdeQ_0033_ec12bf67c08b,P2,gdeQ,33,_gde_q/P2_gdeQ (33).mov,_gde_q,97337,validation
P2_gdeQ_0034_050585b58cfc,P2,gdeQ,34,_gde_q/P2_gdeQ (34).mov,_gde_q,74870,validation
P2_gdeQ_0035_c565cfb1a8cf,P2,gdeQ,35,_gde_q/P2_gdeQ (35).mov,_gde_q,93894,validation
P2_gdeQ_0036_44d27870a582,P2,gdeQ,36,_gde_q/P2_gdeQ (36).mov,_gde_q,73126,validation
P2_gdeQ_0037_8749154dbce5,P2,gdeQ,37,_gde_q/P2_gdeQ (37).mov,_gde_q,99394,validation
P2_gdeQ_0038_9855f95a9618,P2,gdeQ,38,_gde_q/P2_gdeQ (38).mov,_gde_q,96270,validation
P2_gdeQ_0039_766d2a3f698e,P2,gdeQ,39,_gde_q/P2_gdeQ (39).mov,_gde_q,97481,validation
P2_gdeQ_0004_a54afd397921,P2,gdeQ,4,_gde_q/P2_gdeQ (4).mov,_gde_q,98720,validation
P2_gdeQ_0040_a77ad8f09d19,P2,gdeQ,40,_gde_q/P2_gdeQ (40).mov,_gde_q,100029,validation
P2_gdeQ_0005_bf4050f4a200,P2,gdeQ,5,_gde_q/P2_gdeQ (5).mov,_gde_q,91604,validation
P2_gdeQ_0006_c17cc071b1a7,P2,gdeQ,6,_gde_q/P2_gdeQ (6).mov,_gde_q,99372,validation
P2_gdeQ_0007_00a0ea3c7a78,P2,gdeQ,7,_gde_q/P2_gdeQ (7).mov,_gde_q,80524,validation
P2_gdeQ_0008_7ab2cd2a4a03,P2,gdeQ,8,_gde_q/P2_gdeQ (8).mov,_gde_q,121650,validation
P2_gdeQ_0009_cfac25f210c0,P2,gdeQ,9,_gde_q/P2_gdeQ (9).mov,_gde_q,85904,validation
P3_gdeQ_0001_5863e1c879e1,P3,gdeQ,1,_gde_q/P3_gdeQ (1).mov,_gde_q,65325,train
P3_gdeQ_0010_97919b69d53e,P3,gdeQ,10,_gde_q/P3_gdeQ (10).mov,_gde_q,53211,train
P3_gdeQ_0011_acd59c5a2566,P3,gdeQ,11,_gde_q/P3_gdeQ (11).mov,_gde_q,66403,train
P3_gdeQ_0012_b3ab74d11535,P3,gdeQ,12,_gde_q/P3_gdeQ (12).mov,_gde_q,91457,train
P3_gdeQ_0013_e89a3e9089e2,P3,gdeQ,13,_gde_q/P3_gdeQ (13).mov,_gde_q,63720,train
P3_gdeQ_0014_0a27f8a0e0d7,P3,gdeQ,14,_gde_q/P3_gdeQ (14).mov,_gde_q,81595,train
P3_gdeQ_0015_1017370c01a6,P3,gdeQ,15,_gde_q/P3_gdeQ (15).mov,_gde_q,66428,train
P3_gdeQ_0016_9a17e9ecbfcf,P3,gdeQ,16,_gde_q/P3_gdeQ (16).mov,_gde_q,38928,train
P3_gdeQ_0017_16b6ce513933,P3,gdeQ,17,_gde_q/P3_gdeQ (17).mov,_gde_q,56647,train
P3_gdeQ_0018_efa16fa6f20c,P3,gdeQ,18,_gde_q/P3_gdeQ (18).mov,_gde_q,63240,train
P3_gdeQ_0019_b12e06da28b2,P3,gdeQ,19,_gde_q/P3_gdeQ (19).mov,_gde_q,60819,train
P3_gdeQ_0002_1e60dc405f51,P3,gdeQ,2,_gde_q/P3_gdeQ (2).mov,_gde_q,51318,train
P3_gdeQ_0020_8ecf71926dce,P3,gdeQ,20,_gde_q/P3_gdeQ (20).mov,_gde_q,56647,train
P3_gdeQ_0021_ee4f655de53e,P3,gdeQ,21,_gde_q/P3_gdeQ (21).mov,_gde_q,63240,train
P3_gdeQ_0022_8e3e1931ccc4,P3,gdeQ,22,_gde_q/P3_gdeQ (22).mov,_gde_q,52068,train
P3_gdeQ_0023_1bb6ddcebe06,P3,gdeQ,23,_gde_q/P3_gdeQ (23).mov,_gde_q,52413,train
P3_gdeQ_0024_c99d6e090844,P3,gdeQ,24,_gde_q/P3_gdeQ (24).mov,_gde_q,52068,train
P3_gdeQ_0025_91d2892806ff,P3,gdeQ,25,_gde_q/P3_gdeQ (25).mov,_gde_q,62805,train
P3_gdeQ_0026_79bcac17db67,P3,gdeQ,26,_gde_q/P3_gdeQ (26).mov,_gde_q,52406,train
P3_gdeQ_0027_54028097866c,P3,gdeQ,27,_gde_q/P3_gdeQ (27).mov,_gde_q,51973,train
P3_gdeQ_0028_d6fe2660edf3,P3,gdeQ,28,_gde_q/P3_gdeQ (28).mov,_gde_q,56094,train
P3_gdeQ_0029_7411f9c5496b,P3,gdeQ,29,_gde_q/P3_gdeQ (29).mov,_gde_q,62937,train
P3_gdeQ_0003_abe11239507c,P3,gdeQ,3,_gde_q/P3_gdeQ (3).mov,_gde_q,79522,train
P3_gdeQ_0030_30636c96cc4c,P3,gdeQ,30,_gde_q/P3_gdeQ (30).mov,_gde_q,69666,train
P3_gdeQ_0031_9405bc25fe59,P3,gdeQ,31,_gde_q/P3_gdeQ (31).mov,_gde_q,50850,train
P3_gdeQ_0032_d43225b05659,P3,gdeQ,32,_gde_q/P3_gdeQ (32).mov,_gde_q,55459,train
P3_gdeQ_0033_2eb9f1add681,P3,gdeQ,33,_gde_q/P3_gdeQ (33).mov,_gde_q,51369,train
P3_gdeQ_0034_340c4c41eadf,P3,gdeQ,34,_gde_q/P3_gdeQ (34).mov,_gde_q,68014,train
P3_gdeQ_0035_eb2e535e8bac,P3,gdeQ,35,_gde_q/P3_gdeQ (35).mov,_gde_q,71265,train
P3_gdeQ_0036_c2b57f350be8,P3,gdeQ,36,_gde_q/P3_gdeQ (36).mov,_gde_q,64643,train
P3_gdeQ_0037_3efae6d6e46b,P3,gdeQ,37,_gde_q/P3_gdeQ (37).mov,_gde_q,92395,train
P3_gdeQ_0038_f5c163598d33,P3,gdeQ,38,_gde_q/P3_gdeQ (38).mov,_gde_q,95654,train
P3_gdeQ_0039_e6420b534447,P3,gdeQ,39,_gde_q/P3_gdeQ (39).mov,_gde_q,99491,train
P3_gdeQ_0004_9f7b454353b4,P3,gdeQ,4,_gde_q/P3_gdeQ (4).mov,_gde_q,68468,train
P3_gdeQ_0040_c1671d982d0f,P3,gdeQ,40,_gde_q/P3_gdeQ (40).mov,_gde_q,66641,train
P3_gdeQ_0005_c5e73ee24438,P3,gdeQ,5,_gde_q/P3_gdeQ (5).mov,_gde_q,94449,train
P3_gdeQ_0006_d32e4843c64c,P3,gdeQ,6,_gde_q/P3_gdeQ (6).mov,_gde_q,64435,train
P3_gdeQ_0007_3196e970ce4a,P3,gdeQ,7,_gde_q/P3_gdeQ (7).mov,_gde_q,57552,train
P3_gdeQ_0008_6a2ab1f764a4,P3,gdeQ,8,_gde_q/P3_gdeQ (8).mov,_gde_q,82283,train
P3_gdeQ_0009_26e4a5805727,P3,gdeQ,9,_gde_q/P3_gdeQ (9).mov,_gde_q,51853,train
P4_gdeQ_0001_076f221c5bdf,P4,gdeQ,1,_gde_q/P4_gdeQ (1).mov,_gde_q,108695,train
P4_gdeQ_0010_d6cee968ce74,P4,gdeQ,10,_gde_q/P4_gdeQ (10).mov,_gde_q,113426,train
P4_gdeQ_0011_efd64626d906,P4,gdeQ,11,_gde_q/P4_gdeQ (11).mov,_gde_q,101953,train
P4_gdeQ_0012_558a7b5ddf4e,P4,gdeQ,12,_gde_q/P4_gdeQ (12).mov,_gde_q,106873,train
P4_gdeQ_0013_8c7a1cecae16,P4,gdeQ,13,_gde_q/P4_gdeQ (13).mov,_gde_q,79798,train
P4_gdeQ_0014_3454aae318ac,P4,gdeQ,14,_gde_q/P4_gdeQ (14).mov,_gde_q,91008,train
P4_gdeQ_0015_d576d346aa64,P4,gdeQ,15,_gde_q/P4_gdeQ (15).mov,_gde_q,84697,train
P4_gdeQ_0016_5e5d0bb8cca3,P4,gdeQ,16,_gde_q/P4_gdeQ (16).mov,_gde_q,95455,train
P4_gdeQ_0017_b21f30d82612,P4,gdeQ,17,_gde_q/P4_gdeQ (17).mov,_gde_q,87667,train
P4_gdeQ_0018_8e7e297386c2,P4,gdeQ,18,_gde_q/P4_gdeQ (18).mov,_gde_q,93599,train
P4_gdeQ_0019_a3c26c61f045,P4,gdeQ,19,_gde_q/P4_gdeQ (19).mov,_gde_q,80042,train
P4_gdeQ_0002_edadd1ac3cc9,P4,gdeQ,2,_gde_q/P4_gdeQ (2).mov,_gde_q,112680,train
P4_gdeQ_0020_aa1bfc7a701f,P4,gdeQ,20,_gde_q/P4_gdeQ (20).mov,_gde_q,86061,train
P4_gdeQ_0021_6e500ad6d257,P4,gdeQ,21,_gde_q/P4_gdeQ (21).mov,_gde_q,88726,train
P4_gdeQ_0022_6344adeec084,P4,gdeQ,22,_gde_q/P4_gdeQ (22).mov,_gde_q,135375,train
P4_gdeQ_0023_243eea42eb09,P4,gdeQ,23,_gde_q/P4_gdeQ (23).mov,_gde_q,98693,train
P4_gdeQ_0024_7d702f071726,P4,gdeQ,24,_gde_q/P4_gdeQ (24).mov,_gde_q,97684,train
P4_gdeQ_0025_0907c546ab26,P4,gdeQ,25,_gde_q/P4_gdeQ (25).mov,_gde_q,93123,train
P4_gdeQ_0026_40761b5e7663,P4,gdeQ,26,_gde_q/P4_gdeQ (26).mov,_gde_q,93462,train
P4_gdeQ_0027_793b56db3a43,P4,gdeQ,27,_gde_q/P4_gdeQ (27).mov,_gde_q,124920,train
P4_gdeQ_0028_b759256f5ebb,P4,gdeQ,28,_gde_q/P4_gdeQ (28).mov,_gde_q,79549,train
P4_gdeQ_0029_bb582145ea7e,P4,gdeQ,29,_gde_q/P4_gdeQ (29).mov,_gde_q,80432,train
P4_gdeQ_0003_71232dfb69c4,P4,gdeQ,3,_gde_q/P4_gdeQ (3).mov,_gde_q,86551,train
P4_gdeQ_0030_6a9d04c03e17,P4,gdeQ,30,_gde_q/P4_gdeQ (30).mov,_gde_q,114942,train
P4_gdeQ_0031_9e35e225bb34,P4,gdeQ,31,_gde_q/P4_gdeQ (31).mov,_gde_q,84758,train
P4_gdeQ_0032_837eb455c526,P4,gdeQ,32,_gde_q/P4_gdeQ (32).mov,_gde_q,56006,train
P4_gdeQ_0033_4318e003cf38,P4,gdeQ,33,_gde_q/P4_gdeQ (33).mov,_gde_q,130169,train
P4_gdeQ_0034_aad1588dfc2a,P4,gdeQ,34,_gde_q/P4_gdeQ (34).mov,_gde_q,97441,train
P4_gdeQ_0035_57f7820f2c1d,P4,gdeQ,35,_gde_q/P4_gdeQ (35).mov,_gde_q,104623,train
P4_gdeQ_0036_a4f62afb2055,P4,gdeQ,36,_gde_q/P4_gdeQ (36).mov,_gde_q,103088,train
P4_gdeQ_0037_28224214cbba,P4,gdeQ,37,_gde_q/P4_gdeQ (37).mov,_gde_q,66001,train
P4_gdeQ_0038_54f5bba0a116,P4,gdeQ,38,_gde_q/P4_gdeQ (38).mov,_gde_q,99185,train
P4_gdeQ_0039_bb4904c1c7a3,P4,gdeQ,39,_gde_q/P4_gdeQ (39).mov,_gde_q,175004,train
P4_gdeQ_0004_5a7222aeaa30,P4,gdeQ,4,_gde_q/P4_gdeQ (4).mov,_gde_q,79619,train
P4_gdeQ_0040_3a30d5e92fd7,P4,gdeQ,40,_gde_q/P4_gdeQ (40).mov,_gde_q,175004,train
P4_gdeQ_0005_5ebebf3a9077,P4,gdeQ,5,_gde_q/P4_gdeQ (5).mov,_gde_q,79818,train
P4_gdeQ_0006_9903168d5041,P4,gdeQ,6,_gde_q/P4_gdeQ (6).mov,_gde_q,79171,train
P4_gdeQ_0007_e395a3679654,P4,gdeQ,7,_gde_q/P4_gdeQ (7).mov,_gde_q,86524,train
P4_gdeQ_0008_612cbc4fd364,P4,gdeQ,8,_gde_q/P4_gdeQ (8).mov,_gde_q,100645,train
P4_gdeQ_0009_a06009d417ba,P4,gdeQ,9,_gde_q/P4_gdeQ (9).mov,_gde_q,104259,train
P5_gdeQ_0001_df6b4c9c31a6,P5,gdeQ,1,_gde_q/P5_gdeQ (1).mov,_gde_q,258182,train
P5_gdeQ_0010_f5ceba284940,P5,gdeQ,10,_gde_q/P5_gdeQ (10).mov,_gde_q,212581,train
P5_gdeQ_0011_fb60d4670489,P5,gdeQ,11,_gde_q/P5_gdeQ (11).mov,_gde_q,161177,train
P5_gdeQ_0012_18c0b4336a81,P5,gdeQ,12,_gde_q/P5_gdeQ (12).mov,_gde_q,145506,train
P5_gdeQ_0013_fbaf9d4674fe,P5,gdeQ,13,_gde_q/P5_gdeQ (13).mov,_gde_q,106360,train
P5_gdeQ_0014_b7ce89ee1b74,P5,gdeQ,14,_gde_q/P5_gdeQ (14).mov,_gde_q,104961,train
P5_gdeQ_0015_f62d9cd53ff2,P5,gdeQ,15,_gde_q/P5_gdeQ (15).mov,_gde_q,93961,train
P5_gdeQ_0016_f61bfde2ee8f,P5,gdeQ,16,_gde_q/P5_gdeQ (16).mov,_gde_q,94512,train
P5_gdeQ_0017_fb9cf41135ce,P5,gdeQ,17,_gde_q/P5_gdeQ (17).mov,_gde_q,94182,train
P5_gdeQ_0018_18d3cc2ee4ee,P5,gdeQ,18,_gde_q/P5_gdeQ (18).mov,_gde_q,125018,train
P5_gdeQ_0019_47ab9202ff45,P5,gdeQ,19,_gde_q/P5_gdeQ (19).mov,_gde_q,126041,train
P5_gdeQ_0002_34f35e95248b,P5,gdeQ,2,_gde_q/P5_gdeQ (2).mov,_gde_q,190771,train
P5_gdeQ_0020_a2f601b4394c,P5,gdeQ,20,_gde_q/P5_gdeQ (20).mov,_gde_q,98399,train
P5_gdeQ_0021_bfae3bb95815,P5,gdeQ,21,_gde_q/P5_gdeQ (21).mov,_gde_q,96140,train
